artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
221738,"Erm 14031","Nik 1, 031","Nikol'skij1908; Selz1989FAOS15/1","primary; history","031; Nik 31","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_e.01.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221739,"Erm 14032x","Nik 1, 032","Nikol'skij1908; Selz1989FAOS15/1","primary; history","032; Nik 32","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Urukagina_l.03.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",1,0,,,0,0,0,0,,
221740,"Erm 14033","Nik 1, 033","Nikol'skij1908; Selz1989FAOS15/1","primary; history","033; Nik 33","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.04.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221741,"Erm 14034","Nik 1, 034","Nikol'skij1908; Selz1989FAOS15/1","primary; history","034; Nik 34","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.04.00.00 ?","State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221742,"Erm 14035","Nik 1, 035","Nikol'skij1908; Selz1989FAOS15/1","primary; history","035; Nik 35","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Urukagina_l.01.00.00 ?","State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221743,"Erm 14036","Nik 1, 036","Maekawa1974agricultural-production; Nikol'skij1908; Selz1989FAOS15/1","citation; primary; history","p. 5ff.; 036; Nik 36","; ; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.04.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221744,"Erm 14037","Nik 1, 037","Nikol'skij1908; Selz1989FAOS15/1","primary; history","037; Nik 37","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.01.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221745,"Erm 14038","Nik 1, 038","Nikol'skij1908; Selz1989FAOS15/1","primary; history","038; Nik 38","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.03.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221746,"Erm 14039","Nik 1, 039","Nikol'skij1908; Selz1989FAOS15/1","primary; history","039; Nik 39","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)",Lugalanda.05.00.00,"State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
221747,"Erm 14040","Nik 1, 040","Nikol'skij1908; Selz1989FAOS15/1","primary; history","040; Nik 40","; ","Girsu (mod. Tello)","ED IIIb (ca. 2500-2340 BC)","Lugalanda.00.00.00 ?","State Hermitage Museum, St. Petersburg, Russian Federation",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
